customer_id,country,first_purchase,last_purchase,n_orders,total_spent,avg_basket,recency_days,tenure_days
21333,United Kingdom,2010-02-10 12:20:00,2011-11-28 12:20:00,7.21,381.83,54.07,11.43,656.73
32042,United Kingdom,2009-02-24 12:20:00,2010-08-06 12:20:00,1.72,46.8,23.54,490.09,528.62
37556,United Kingdom,2010-11-26 12:20:00,2011-11-28 12:20:00,3.12,88.64,25.82,11.46,367.24
46940,United Kingdom,2011-09-20 12:20:00,2011-12-09 12:20:00,2.05,33.11,18.53,0.0,80.02
26913,United Kingdom,2008-12-27 12:20:00,2010-06-19 12:20:00,0.93,68.27,64.51,538.41,539.57
37132,United Kingdom,2009-10-19 12:20:00,2011-06-10 12:20:00,2.97,126.26,37.54,182.79,599.2
19998,United Kingdom,2009-12-07 12:20:00,2011-12-09 12:20:00,7.73,580.25,61.1,0.0,732.97
59019,United Kingdom,2009-08-26 12:20:00,2010-11-01 12:20:00,1.93,19.44,11.7,403.95,432.41
41314,United Kingdom,2009-11-08 12:20:00,2011-10-13 12:20:00,13.98,273.4,19.32,57.17,704.62
51656,United Kingdom,2011-09-29 12:20:00,2011-11-13 12:20:00,1.77,81.79,45.75,26.97,45.17
25172,United Kingdom,2008-11-04 12:20:00,2010-07-31 12:20:00,0.96,9.58,7.9,496.98,634.31
40880,United Kingdom,2011-05-15 12:20:00,2011-11-01 12:20:00,6.63,157.68,23.09,38.91,170.23
35221,United Kingdom,2009-10-02 12:20:00,2011-03-19 12:20:00,2.17,74.02,43.92,265.25,533.53
21527,Belgium,2009-08-05 12:20:00,2011-10-02 12:20:00,15.76,1034.13,73.18,68.01,788.51
56909,United Kingdom,2008-11-11 12:20:00,2011-01-02 12:20:00,5.12,357.88,79.45,341.39,782.67
28151,United Kingdom,2009-05-19 12:20:00,2011-07-17 12:20:00,5.16,277.21,64.55,145.1,789.37
28908,United Kingdom,2009-07-24 12:20:00,2011-08-09 12:20:00,18.89,1012.41,53.11,122.59,746.62
50614,United Kingdom,2011-04-23 12:20:00,2011-10-13 12:20:00,3.0,64.33,19.27,57.61,173.95
42190,United Kingdom,2009-10-17 12:20:00,2010-12-16 12:20:00,3.29,39.74,13.0,358.29,425.27
16168,United Kingdom,2010-02-05 14:52:00,2011-09-06 11:53:00,21.0,1684.1999999999998,80.19999999999997,94.0,671.0
13242,United Kingdom,2010-02-09 13:12:00,2011-08-19 12:53:00,6.0,179.4,29.9,111.0,667.0
51827,United Kingdom,2009-10-28 12:20:00,2011-03-15 12:20:00,2.83,85.4,28.66,269.69,503.79
36886,United Kingdom,2010-09-12 12:20:00,2011-08-09 12:20:00,2.57,91.48,28.07,122.39,331.04
39952,United Kingdom,2009-04-06 12:20:00,2010-10-15 12:20:00,2.03,59.85,27.08,420.04,557.11
21908,United Kingdom,2010-03-03 12:20:00,2011-11-05 12:20:00,9.47,2382.41,270.37,34.93,612.19
19672,Germany,2009-12-19 12:20:00,2011-11-16 12:20:00,22.96,3852.73,151.23,23.89,697.66
59800,United Kingdom,2009-05-24 12:20:00,2011-02-18 12:20:00,9.66,192.22,22.31,294.66,635.45
52799,United Kingdom,2009-04-17 12:20:00,2010-09-19 12:20:00,1.91,51.16,29.76,446.77,520.87
29828,United Kingdom,2009-10-17 12:20:00,2010-12-22 12:20:00,1.07,17.16,13.6,352.72,431.15
47607,United Kingdom,2011-06-30 12:20:00,2011-09-25 12:20:00,1.07,17.09,14.62,75.28,87.63
17466,United Kingdom,2011-09-22 09:16:00,2011-11-29 13:15:00,2.0,216.45,108.225,9.0,78.0
19245,United Kingdom,2009-12-24 12:20:00,2011-12-09 12:20:00,12.54,883.68,74.09,0.0,715.65
15056,United Kingdom,2010-07-07 15:58:00,2010-07-07 15:58:00,1.0,11.4,11.4,519.0,519.0
45169,United Kingdom,2010-05-05 12:20:00,2011-04-12 12:20:00,1.85,16.01,7.21,241.73,342.71
32687,United Kingdom,2010-03-27 12:20:00,2011-11-23 12:20:00,6.24,229.8,41.98,16.38,606.79
51308,United Kingdom,2010-12-26 12:20:00,2011-11-20 12:20:00,2.85,63.6,24.71,19.16,329.91
56956,United Kingdom,2009-05-04 12:20:00,2010-11-16 12:20:00,3.78,406.34,96.68,388.44,561.42
22160,United Kingdom,2009-07-29 12:20:00,2011-10-30 12:20:00,11.75,553.35,55.46,40.52,823.31
37910,Belgium,2009-11-15 12:20:00,2010-12-21 12:20:00,1.04,32.18,32.02,353.42,401.03
61694,United Kingdom,2009-03-11 12:20:00,2010-08-26 12:20:00,2.26,498.98,320.6,470.52,533.26
20643,United Kingdom,2009-11-11 12:20:00,2011-11-09 12:20:00,16.83,1445.5,96.22,30.48,728.55
22724,United Kingdom,2009-12-15 12:20:00,2011-10-11 12:20:00,9.17,691.61,92.32,59.68,665.33
40262,United Kingdom,2011-02-23 12:20:00,2011-10-30 12:20:00,3.66,94.83,25.6,40.57,249.31
40815,United Kingdom,2010-05-25 12:20:00,2011-10-26 12:20:00,5.99,162.92,24.08,44.44,519.06
59079,United Kingdom,2009-08-11 12:20:00,2010-10-28 12:20:00,2.06,6.45,3.04,407.99,443.79
59321,United Kingdom,2008-11-25 12:20:00,2010-10-22 12:20:00,3.9,65.9,14.74,413.31,696.92
42781,United Kingdom,2011-09-10 12:20:00,2011-10-27 12:20:00,0.98,28.02,26.47,43.11,47.88
59989,United Kingdom,2010-03-30 12:20:00,2011-11-20 12:20:00,2.23,25.56,12.1,19.39,600.09
34406,United Kingdom,2011-06-28 12:20:00,2011-12-06 12:20:00,4.61,198.86,39.21,3.6,161.04
43474,United Kingdom,2010-03-16 12:20:00,2011-07-03 12:20:00,3.45,117.77,25.07,159.3,474.65
18664,United Kingdom,2009-08-20 12:20:00,2011-12-06 12:20:00,41.76,4180.07,92.77,3.39,838.09
13184,United Kingdom,2011-02-22 17:25:00,2011-11-25 12:02:00,7.0,305.44,43.6342857142857,14.0,289.0
46687,United Kingdom,2009-08-04 12:20:00,2011-01-29 12:20:00,2.1,173.64,101.23,314.48,543.34
19307,United Kingdom,2010-07-16 12:20:00,2011-11-23 12:20:00,8.9,1146.11,118.03,16.74,495.5
36427,United Kingdom,2010-04-14 12:20:00,2011-07-24 12:20:00,3.35,59.67,21.32,138.55,466.64
23089,United Kingdom,2010-01-12 12:20:00,2011-09-21 12:20:00,17.87,1131.52,81.64,79.01,617.84
62987,Norway,2011-05-20 12:20:00,2011-11-01 12:20:00,1.99,967.73,581.5,38.04,165.25
39600,United Kingdom,2009-09-15 12:20:00,2010-12-23 12:20:00,2.11,50.92,25.16,351.7,464.59
25153,United Kingdom,2008-07-11 12:20:00,2010-06-09 12:20:00,1.0,8.62,7.28,548.42,698.0
40680,United Kingdom,2010-02-25 12:20:00,2011-11-07 12:20:00,4.13,152.61,39.03,32.07,620.04
62956,United Kingdom,2011-11-18 12:20:00,2011-12-07 12:20:00,2.82,8.58,3.19,2.3,19.39
35166,United Kingdom,2008-07-08 12:20:00,2010-08-25 12:20:00,2.27,78.7,41.22,471.33,778.18
39366,United Kingdom,2008-07-09 12:20:00,2010-09-11 12:20:00,5.37,190.6,44.45,454.21,794.76
18198,United Kingdom,2011-01-07 13:39:00,2011-01-07 13:39:00,1.0,35.400000000000006,35.400000000000006,335.0,335.0
41320,United Kingdom,2010-01-25 12:20:00,2011-11-06 12:20:00,10.02,347.29,37.17,33.87,650.22
19316,Germany,2009-10-07 12:20:00,2011-11-17 12:20:00,23.9,3837.58,149.69,22.5,771.15
47665,United Kingdom,2009-12-13 12:20:00,2011-10-27 12:20:00,1.83,31.87,15.66,43.5,683.51
21283,United Kingdom,2009-07-29 12:20:00,2011-11-18 12:20:00,12.25,427.31,37.72,21.82,842.67
29364,United Kingdom,2009-08-11 12:20:00,2010-10-28 12:20:00,0.86,6.01,5.57,407.18,443.4
41808,United Kingdom,2009-08-16 12:20:00,2010-12-27 12:20:00,2.18,59.27,28.35,347.09,498.92
33475,United Kingdom,2010-03-27 12:20:00,2011-11-06 12:20:00,4.25,139.38,33.65,33.9,589.75
27929,France,2010-03-16 12:20:00,2011-05-13 12:20:00,4.71,256.81,50.27,210.21,423.66
34260,France,2010-05-14 12:20:00,2011-12-08 12:20:00,5.87,246.55,38.34,1.02,573.78
50959,Australia,2010-04-29 12:20:00,2011-04-11 12:20:00,1.72,68.51,32.76,242.57,347.1
57677,United Kingdom,2010-08-18 12:20:00,2011-10-25 12:20:00,1.97,218.41,91.76,45.41,433.95
62092,United Kingdom,2009-05-25 12:20:00,2011-06-23 12:20:00,5.08,34.73,8.11,169.12,759.1
49677,United Kingdom,2009-11-03 12:20:00,2011-07-26 12:20:00,5.44,1419.68,284.19,136.7,630.92
34511,Italy,2010-02-19 12:20:00,2011-11-24 12:20:00,4.48,313.2,92.53,15.18,643.88
22965,United Kingdom,2009-11-05 12:20:00,2011-10-21 12:20:00,13.76,622.87,33.99,49.41,715.55
46197,Australia,2009-03-10 12:20:00,2010-12-01 12:20:00,3.1,340.95,133.54,373.26,631.8
37035,United Kingdom,2009-10-16 12:20:00,2011-02-23 12:20:00,2.28,109.21,43.89,289.27,495.41
21479,United Kingdom,2009-08-21 12:20:00,2011-11-09 12:20:00,12.2,1209.88,78.84,30.89,810.9
60418,United Kingdom,2011-07-22 12:20:00,2011-11-06 12:20:00,2.56,56.63,18.24,33.85,107.98
59227,United Kingdom,2009-06-13 12:20:00,2011-02-23 12:20:00,3.7,42.35,11.31,289.94,620.78
48057,Belgium,2010-10-02 12:20:00,2011-06-19 12:20:00,2.6,63.73,23.32,173.24,260.21
21066,United Kingdom,2010-11-25 12:20:00,2011-12-06 12:20:00,18.21,439.23,24.26,3.71,376.2
27103,United Kingdom,2009-03-28 12:20:00,2011-04-28 12:20:00,4.33,218.73,57.44,225.93,761.27
51178,United Kingdom,2010-05-01 12:20:00,2011-05-13 12:20:00,2.06,42.0,23.03,210.79,377.29
31524,United Kingdom,2007-11-17 12:20:00,2009-12-01 12:20:00,0.87,45.57,39.51,738.46,745.58
61527,United Kingdom,2009-04-06 12:20:00,2010-12-08 12:20:00,3.19,468.73,153.78,366.88,611.42
56209,United Kingdom,2011-03-21 12:20:00,2011-09-18 12:20:00,1.97,54.43,29.01,82.78,181.8
17342,United Kingdom,2010-02-08 09:16:00,2010-02-08 09:16:00,1.0,129.05,129.05,669.0,669.0
13755,United Kingdom,2011-10-07 15:45:00,2011-12-06 12:26:00,9.0,322.91,35.878888888888895,2.0,62.0
59875,United Kingdom,2011-08-20 12:20:00,2011-11-08 12:20:00,2.84,23.9,7.89,31.72,80.29
38791,United Kingdom,2008-11-24 12:20:00,2011-02-10 12:20:00,4.55,209.26,50.93,302.07,808.53
20157,Iceland,2010-09-04 12:20:00,2011-12-08 12:20:00,7.26,973.68,144.1,1.1,460.7
48009,Belgium,2010-10-08 12:20:00,2011-06-16 12:20:00,2.78,68.0,23.7,176.66,251.96
13648,United Kingdom,2009-12-01 18:13:00,2010-11-04 14:46:00,5.0,213.62,42.724,399.0,737.0
25203,United Kingdom,2009-02-22 12:20:00,2010-07-27 12:20:00,1.08,13.8,13.36,500.57,520.63
27934,United Kingdom,2009-10-14 12:20:00,2011-06-10 12:20:00,5.05,283.52,56.37,182.9,604.24
33837,United Kingdom,2009-11-10 12:20:00,2011-09-14 12:20:00,4.49,278.92,56.36,86.6,673.92
18248,United Kingdom,2011-06-06 13:18:00,2011-08-09 10:19:00,2.0,38.58,19.29,122.0,185.0
22436,United Kingdom,2010-02-12 12:20:00,2011-11-04 12:20:00,9.53,1531.9,164.75,35.03,630.27
63133,United Kingdom,2008-02-22 12:20:00,2010-03-25 12:20:00,1.1,631.0,629.0,624.54,762.43
34816,United Kingdom,2010-07-12 12:20:00,2011-11-16 12:20:00,4.0,267.2,65.34,23.48,492.51
43684,United Kingdom,2008-06-25 12:20:00,2010-06-13 12:20:00,1.78,151.97,62.7,544.69,718.11
61020,United Kingdom,2010-06-24 12:20:00,2011-08-27 12:20:00,1.75,19.23,9.48,104.71,429.01
13808,United Kingdom,2011-09-04 12:07:00,2011-12-04 12:18:00,3.0,239.26,79.75333333333333,5.0,96.0
34551,United Kingdom,2011-07-08 12:20:00,2011-11-24 12:20:00,5.52,178.04,33.6,15.79,139.25
16892,United Kingdom,2009-12-08 14:20:00,2011-12-08 13:18:00,4.0,49.05,12.2625,0.0,730.0
17834,United Kingdom,2010-09-20 15:32:00,2010-09-20 15:32:00,1.0,14.18,14.18,444.0,444.0
61209,United Kingdom,2009-03-26 12:20:00,2011-02-23 12:20:00,1.95,138.26,81.82,289.24,699.6
20190,United Kingdom,2010-01-17 12:20:00,2011-11-23 12:20:00,18.77,836.11,41.89,16.57,675.92
62626,Portugal,2010-05-08 12:20:00,2011-09-18 12:20:00,2.04,259.34,114.13,82.05,498.07
30820,United Kingdom,2009-07-04 12:20:00,2010-09-23 12:20:00,1.07,19.05,15.65,442.33,446.91
50326,United Kingdom,2009-10-26 12:20:00,2011-09-14 12:20:00,3.07,746.39,279.28,86.19,688.14
26798,United Kingdom,2008-04-10 12:20:00,2010-03-03 12:20:00,0.91,32.15,27.9,646.75,692.59
55896,United Kingdom,2011-10-27 12:20:00,2011-11-18 12:20:00,1.01,47.76,37.21,21.7,22.28
59507,United Kingdom,2008-08-09 12:20:00,2010-07-10 12:20:00,3.46,308.02,86.11,517.29,700.47
14837,United Kingdom,2010-01-24 10:20:00,2011-08-26 13:00:00,7.0,178.17,25.45285714285714,104.0,684.0
16311,United Kingdom,2011-10-21 13:13:00,2011-11-22 08:54:00,2.0,22.8,11.4,17.0,48.0
58438,United Kingdom,2009-12-12 12:20:00,2011-05-21 12:20:00,1.79,106.81,59.85,202.96,525.17
27607,United Kingdom,2009-11-10 12:20:00,2011-07-11 12:20:00,3.55,174.47,46.93,151.22,608.76
54125,United Kingdom,2008-08-28 12:20:00,2010-05-10 12:20:00,1.76,171.92,73.59,578.78,620.08
14614,United Kingdom,2010-11-18 13:04:00,2010-11-18 13:04:00,1.0,95.9,95.9,385.0,385.0
20290,United Kingdom,2009-08-24 12:20:00,2011-12-06 12:20:00,50.05,6674.29,145.81,3.41,834.78
51110,United Kingdom,2010-08-28 12:20:00,2011-05-26 12:20:00,1.79,33.68,17.23,197.66,271.61
19537,United Kingdom,2009-11-15 12:20:00,2011-11-10 12:20:00,26.48,1492.96,45.18,29.35,725.52
52690,United Kingdom,2009-02-05 12:20:00,2010-07-23 12:20:00,2.02,28.13,15.83,504.02,533.82
44516,United Kingdom,2011-01-08 12:20:00,2011-10-29 12:20:00,2.04,82.11,48.79,41.84,294.99
44187,United Kingdom,2008-09-18 12:20:00,2010-09-07 12:20:00,2.3,93.62,47.43,458.01,719.17
43144,United Kingdom,2010-07-22 12:20:00,2011-09-07 12:20:00,3.41,81.23,20.21,93.28,412.86
41100,United Kingdom,2009-12-06 12:20:00,2011-10-23 12:20:00,9.49,267.83,28.91,47.97,686.91
37127,United Kingdom,2009-05-11 12:20:00,2011-05-27 12:20:00,3.0,132.05,39.16,196.02,746.1
41817,United Kingdom,2009-07-10 12:20:00,2010-12-17 12:20:00,2.2,51.92,23.08,357.53,525.76
16140,United Kingdom,2010-09-24 12:03:00,2010-09-24 12:03:00,1.0,137.76,137.76,441.0,441.0
16952,United Kingdom,2009-12-11 13:52:00,2011-08-22 12:58:00,4.0,168.44,42.11,108.0,727.0
18490,United Kingdom,2010-01-05 12:20:00,2011-12-03 12:20:00,39.12,38027.63,1167.69,6.0,697.97
33588,United Kingdom,2010-02-17 12:20:00,2011-10-15 12:20:00,3.88,212.16,43.52,55.85,605.04
18411,United Kingdom,2009-11-02 12:20:00,2011-12-07 12:20:00,103.42,11598.67,107.71,2.92,765.09
43967,United Kingdom,2008-02-28 12:20:00,2010-03-24 12:20:00,1.08,86.91,75.41,625.33,755.73
51506,United Kingdom,2009-10-08 12:20:00,2011-12-02 12:20:00,3.14,74.02,27.12,7.7,785.58
55278,Austria,2009-12-06 12:20:00,2011-12-09 12:20:00,4.38,1322.23,319.98,0.95,733.93
46194,Switzerland,2009-09-03 12:20:00,2011-04-01 12:20:00,3.32,299.96,79.38,252.53,575.68
33515,United Kingdom,2009-12-26 12:20:00,2011-10-10 12:20:00,4.03,154.17,43.93,60.04,653.56
39715,United Kingdom,2010-05-23 12:20:00,2011-03-19 12:20:00,0.89,35.94,31.71,265.15,300.84
38975,United Kingdom,2009-03-15 12:20:00,2010-12-27 12:20:00,3.8,175.0,45.32,347.67,652.64
38922,United Kingdom,2009-02-07 12:20:00,2010-12-02 12:20:00,2.8,253.52,78.52,372.29,663.19
61676,United Kingdom,2008-07-14 12:20:00,2010-07-18 12:20:00,2.7,1141.64,399.98,509.61,734.97
62229,United Kingdom,2008-05-17 12:20:00,2010-05-28 12:20:00,13.37,1441.46,114.75,560.54,741.56
18528,United Kingdom,2010-01-06 12:20:00,2011-11-22 12:20:00,20.04,1094.26,60.72,17.58,685.84
17298,United Kingdom,2010-03-08 08:56:00,2011-08-30 16:43:00,5.0,402.79,80.558,100.0,641.0
17571,United Kingdom,2010-06-15 12:50:00,2011-10-20 15:57:00,4.0,168.94,42.235,49.0,541.0
13467,United Kingdom,2011-11-03 16:56:00,2011-11-29 10:01:00,2.0,67.65,33.825,10.0,35.0
36740,United Kingdom,2009-03-26 12:20:00,2011-03-31 12:20:00,3.3,92.44,33.67,253.47,735.47
43194,United Kingdom,2009-05-17 12:20:00,2011-06-08 12:20:00,5.26,124.06,22.79,184.91,752.63
43614,United Kingdom,2008-09-08 12:20:00,2010-08-09 12:20:00,1.98,92.06,46.55,487.64,700.77
42001,United Kingdom,2008-11-16 12:20:00,2010-11-02 12:20:00,3.35,35.47,10.36,402.18,716.92
32305,United Kingdom,2010-06-07 12:20:00,2011-11-11 12:20:00,13.8,332.52,24.59,28.15,522.06
56785,United Kingdom,2008-08-10 12:20:00,2010-11-11 12:20:00,5.71,473.3,70.51,393.64,823.91
39525,United Kingdom,2009-11-28 12:20:00,2010-12-07 12:20:00,0.99,42.68,40.41,367.98,374.27
14751,United Kingdom,2009-12-13 14:08:00,2010-01-24 13:37:00,2.0,71.55,35.775,683.0,725.0
56681,United Kingdom,2008-12-25 12:20:00,2010-09-25 12:20:00,9.28,834.43,82.26,440.02,639.96
37301,United Kingdom,2010-08-25 12:20:00,2011-11-14 12:20:00,4.11,89.38,21.92,25.2,446.59
27600,United Kingdom,2009-09-25 12:20:00,2011-04-09 12:20:00,4.37,369.04,60.08,244.05,561.52
47317,United Kingdom,2011-08-30 12:20:00,2011-10-24 12:20:00,0.87,24.87,24.27,46.19,55.6
61546,United Kingdom,2009-09-04 12:20:00,2011-02-23 12:20:00,2.18,463.84,215.4,289.08,537.03
36891,United Kingdom,2010-03-06 12:20:00,2011-06-03 12:20:00,2.61,149.76,47.22,189.0,454.23
20065,United Kingdom,2010-07-07 12:20:00,2011-12-06 12:20:00,23.98,461.06,20.23,3.94,517.47
51706,United Kingdom,2009-07-09 12:20:00,2010-12-24 12:20:00,2.56,146.13,44.94,350.9,533.15
61033,United Kingdom,2010-07-27 12:20:00,2011-07-24 12:20:00,2.18,22.0,12.58,138.4,362.9
37597,United Kingdom,2010-11-14 12:20:00,2011-11-23 12:20:00,3.8,146.41,35.15,16.4,374.28
45500,United Kingdom,2011-06-21 12:20:00,2011-09-15 12:20:00,0.89,4.55,3.8,85.83,86.34
22773,United Kingdom,2010-03-12 12:20:00,2011-11-09 12:20:00,15.4,903.96,56.84,30.75,607.85
57006,United Kingdom,2009-06-10 12:20:00,2010-11-23 12:20:00,5.55,665.62,165.5,381.43,531.11
16636,United Kingdom,2010-03-03 14:06:00,2010-09-27 13:13:00,3.0,504.7,168.23333333333332,437.0,645.0
18320,United Kingdom,2010-01-04 12:20:00,2011-12-07 12:20:00,10.78,603.2,65.74,2.84,702.26
13606,United Kingdom,2011-02-01 11:42:00,2011-02-01 11:42:00,1.0,30.6,30.6,311.0,311.0
50528,United Kingdom,2010-07-12 12:20:00,2011-11-09 12:20:00,3.08,62.7,20.22,30.73,485.08
49879,United Kingdom,2010-02-28 12:20:00,2011-10-22 12:20:00,4.46,494.85,160.43,48.05,601.66
48191,United Kingdom,2010-10-11 12:20:00,2011-06-05 12:20:00,2.25,39.0,22.21,187.39,237.19
42058,United Kingdom,2009-10-17 12:20:00,2010-12-05 12:20:00,2.13,50.76,29.52,369.0,414.43
50537,United Kingdom,2011-03-15 12:20:00,2011-10-11 12:20:00,3.02,66.67,18.96,59.15,210.96
36252,Germany,2010-09-17 12:20:00,2011-05-25 12:20:00,0.98,16.02,13.43,198.87,250.87
20584,Germany,2010-05-29 12:20:00,2011-11-25 12:20:00,10.4,733.61,77.47,14.96,545.93
35000,United Kingdom,2009-08-29 12:20:00,2011-01-02 12:20:00,2.19,82.27,38.97,341.35,491.77
18217,United Kingdom,2010-07-01 15:39:00,2011-11-10 13:18:00,3.0,38.85,12.95,28.0,525.0
43952,United Kingdom,2008-11-10 12:20:00,2010-06-18 12:20:00,1.96,88.02,41.97,539.57,585.25
44631,United Kingdom,2011-07-27 12:20:00,2011-10-05 12:20:00,2.28,102.38,41.77,65.65,70.52
33525,United Kingdom,2009-12-25 12:20:00,2011-09-20 12:20:00,5.19,173.0,26.79,80.85,634.39
13200,United Kingdom,2011-08-05 14:50:00,2011-09-26 14:00:00,2.0,28.35,14.175,73.0,125.0
29036,United Kingdom,2009-06-17 12:20:00,2011-04-19 12:20:00,30.04,4061.89,164.32,234.9,671.38
56490,United Kingdom,2008-07-27 12:20:00,2010-08-09 12:20:00,33.08,575.23,15.1,487.1,743.37
35353,United Kingdom,2010-02-06 12:20:00,2011-01-25 12:20:00,2.99,146.72,46.84,318.32,353.0
25310,United Kingdom,2007-09-19 12:20:00,2009-12-01 12:20:00,0.91,6.57,5.75,738.69,804.84
48132,United Kingdom,2011-02-24 12:20:00,2011-08-11 12:20:00,2.04,46.71,24.13,120.1,168.94
57653,United Kingdom,2009-10-05 12:20:00,2011-09-21 12:20:00,3.38,173.57,65.76,79.59,716.41
17184,United Kingdom,2010-05-19 14:24:00,2010-05-19 14:24:00,1.0,5.04,5.04,568.0,568.0
18008,United Kingdom,2010-01-27 11:40:00,2011-03-21 15:07:00,10.0,12442.75,1244.275,262.0,681.0
50201,United Kingdom,2011-05-18 12:20:00,2011-10-22 12:20:00,5.7,742.2,156.69,48.41,157.61
44900,United Kingdom,2011-05-08 12:20:00,2011-10-13 12:20:00,2.22,83.07,36.84,57.3,158.11
58394,United Kingdom,2009-08-30 12:20:00,2011-05-03 12:20:00,1.9,94.4,57.3,220.22,611.71
17694,United Kingdom,2010-05-26 08:27:00,2010-05-26 08:27:00,1.0,166.2,166.2,562.0,562.0
52769,United Kingdom,2008-09-24 12:20:00,2010-06-14 12:20:00,2.08,59.2,29.83,543.07,628.21
63364,United Kingdom,2010-02-04 12:20:00,2011-10-06 12:20:00,6.27,70.38,9.84,64.39,609.0
35835,United Kingdom,2010-08-12 12:20:00,2011-04-28 12:20:00,1.01,17.38,15.67,225.15,259.04
16234,United Kingdom,2010-05-27 10:39:00,2010-05-27 10:39:00,1.0,30.66,30.66,561.0,561.0
43359,United Kingdom,2009-04-26 12:20:00,2011-07-06 12:20:00,4.92,104.85,16.39,156.2,801.39
50665,United Kingdom,2011-09-04 12:20:00,2011-10-31 12:20:00,1.96,33.27,21.83,39.28,57.13
27313,United Kingdom,2009-08-23 12:20:00,2011-07-24 12:20:00,4.54,161.81,39.9,138.4,700.67
51997,United Kingdom,2010-01-08 12:20:00,2011-02-19 12:20:00,2.98,85.26,23.95,293.11,407.12
38771,United Kingdom,2008-08-26 12:20:00,2010-10-17 12:20:00,4.7,207.1,42.4,418.29,782.26
58126,United Kingdom,2010-08-12 12:20:00,2011-04-16 12:20:00,0.87,106.3,87.42,237.76,247.91
13593,United Kingdom,2010-03-02 16:36:00,2011-08-23 13:35:00,12.0,1003.04,83.58666666666667,107.0,646.0
50581,United Kingdom,2011-03-08 12:20:00,2011-10-30 12:20:00,2.67,56.82,22.41,40.6,236.09
48475,United Kingdom,2008-06-07 12:20:00,2010-03-10 12:20:00,2.3,97.84,45.03,639.28,641.44
37172,United Kingdom,2010-08-13 12:20:00,2011-11-16 12:20:00,4.33,139.37,22.48,23.87,460.11
20972,United Kingdom,2010-05-26 12:20:00,2011-12-09 12:20:00,10.29,434.4,34.4,0.0,562.9
57836,United Kingdom,2009-10-07 12:20:00,2011-09-25 12:20:00,3.05,339.16,111.07,75.36,718.6
46390,Australia,2009-01-08 12:20:00,2010-12-07 12:20:00,2.72,348.91,124.66,367.11,698.46
44319,United Kingdom,2010-07-06 12:20:00,2011-09-30 12:20:00,3.16,72.98,23.88,70.8,451.71
43372,United Kingdom,2010-04-04 12:20:00,2011-08-24 12:20:00,6.73,117.04,22.08,107.69,507.06
36857,United Kingdom,2009-04-30 12:20:00,2011-04-17 12:20:00,2.71,101.09,42.58,236.32,717.22
19501,United Kingdom,2010-01-02 12:20:00,2011-11-16 12:20:00,28.38,872.89,36.88,23.17,683.04
37121,United Kingdom,2010-01-02 12:20:00,2011-05-28 12:20:00,3.37,96.68,36.53,195.4,511.67
20390,France,2009-09-30 12:20:00,2011-12-06 12:20:00,12.51,884.28,74.01,3.28,797.07
43537,United Kingdom,2010-03-29 12:20:00,2011-04-07 12:20:00,3.1,113.71,45.75,246.85,374.41
14083,United Kingdom,2009-12-18 11:34:00,2011-12-05 13:14:00,6.0,155.41,25.901666666666667,3.0,721.0
34792,United Kingdom,2009-08-15 12:20:00,2011-12-09 12:20:00,5.35,324.51,59.22,0.0,846.74
63192,United Kingdom,2011-11-13 12:20:00,2011-12-06 12:20:00,2.7,374.4,137.73,3.04,23.68
47873,United Kingdom,2010-02-22 12:20:00,2011-08-14 12:20:00,2.76,51.55,19.12,117.71,538.77
37896,United Kingdom,2010-05-17 12:20:00,2011-11-25 12:20:00,4.47,69.62,14.25,14.68,557.62
46893,United Kingdom,2011-09-23 12:20:00,2011-11-20 12:20:00,2.66,57.51,21.15,19.65,58.33
12352,Norway,2010-11-29 10:07:00,2011-09-20 14:34:00,2.0,23.9,11.95,79.0,375.0
42624,United Kingdom,2011-08-25 12:20:00,2011-10-20 12:20:00,0.86,7.25,6.82,50.42,56.6
21672,United Kingdom,2009-12-31 12:20:00,2011-10-19 12:20:00,13.05,473.25,37.78,51.96,657.55
19388,United Kingdom,2010-03-31 12:20:00,2011-11-27 12:20:00,7.62,401.53,64.08,12.78,606.72
21264,United Kingdom,2010-01-31 12:20:00,2011-11-24 12:20:00,8.27,628.63,94.0,15.69,662.12
32928,United Kingdom,2010-02-21 12:20:00,2011-11-28 12:20:00,17.33,230.75,17.2,11.24,645.07
28826,United Kingdom,2009-05-30 12:20:00,2011-07-26 12:20:00,21.81,1112.24,37.98,136.86,787.25
54541,United Kingdom,2009-09-07 12:20:00,2011-02-06 12:20:00,1.8,117.02,69.04,306.21,517.05
40603,United Kingdom,2011-02-19 12:20:00,2011-11-09 12:20:00,3.4,119.32,36.85,30.44,263.73
37832,United Kingdom,2009-12-13 12:20:00,2011-12-03 12:20:00,2.59,71.15,24.08,6.06,720.06
18292,United Kingdom,2010-02-24 12:20:00,2011-12-02 12:20:00,31.9,3848.89,123.1,7.9,646.34
58782,Italy,2010-07-04 12:20:00,2011-11-19 12:20:00,2.75,341.67,130.43,20.05,503.39
